"","EOF1","EOF2","EOF3","EOF4","EOF5","EOF6","EOF7","EOF8","EOF9","EOF10","EOF11","EOF12","EOF13","EOF14","EOF15","EOF16","EOF17","EOF18","EOF19"
"D",8.34173585962649,1.16395191452351,0.659628748071727,0.370327414996745,0.311611908606159,0.26716115002997,0.210749211666573,0.198667486750919,0.187579078929334,0.170559410481406,0.139842209982617,0.131510048192832,0.123283815691216,0.121677212728255,0.104157073849293,0.100503396208054,0.096588150840541,0.0912574466905621,0.087755863294891
"expl_var",0.967239487816272,0.0188317737911721,0.00604811862371322,0.00190630715561678,0.00134973728049352,0.000992128120525391,0.000617380727647292,0.000548623929281203,0.000489091312553473,0.000404364036593354,0.000271830202152505,0.000240402524854749,0.000211267788289951,0.000205797292212366,0.000150799079907878,0.000140405016890695,0.000129678761491455,0.00011575980260447,0.000107046737727652
