"","EOF1","EOF2","EOF3","EOF4","EOF5","EOF6","EOF7","EOF8","EOF9","EOF10","EOF11","EOF12","EOF13","EOF14","EOF15","EOF16","EOF17","EOF18","EOF19"
"D",8.34178873455078,1.1647704557121,0.658546760469644,0.370354237642728,0.311777419855054,0.266509387527701,0.210227134390156,0.198340566491194,0.187117321417979,0.170138512263717,0.139565479849135,0.131192346132415,0.122978434458778,0.121887617019425,0.103901196607902,0.100317812623103,0.0964198482352813,0.09103772077195,0.0877451077570782
"expl_var",0.967250114795937,0.0188582378594049,0.00602828327533702,0.00190658008883474,0.00135116919103146,0.000987291593419977,0.000614324672219663,0.000546818897945702,0.00048668549234495,0.00040237007915539,0.000270754973448919,0.00023924199432094,0.000210222083879691,0.000206509288051516,0.000150058815911584,0.000139886732098235,0.00012922701234378,0.000115202835608754,0.00010702031870519
