"","EOF1","EOF2","EOF3","EOF4","EOF5","EOF6","EOF7","EOF8","EOF9","EOF10","EOF11","EOF12","EOF13","EOF14","EOF15","EOF16","EOF17","EOF18"
"656.0",0.0875783960525246,0.0043524344017449,-0.120393810413626,0.00252028924315463,-0.139216034827777,0.0564523158868424,-0.0264767269846183,-0.00988490654264808,-0.0227517076512467,-0.000122884909608369,0.10609899141073,-0.0308580455440432,0.0323874601504093,0.113413164611787,0.0448206233136526,0.0214700834727391,-0.0161937710534817,0.0433348568304314
"660.8",0.0733063448247785,0.0102834851033822,-0.147483880075836,-0.024602988938628,-0.204527778591875,0.0777021658497801,-0.00661407342198336,0.00536799896446533,-0.0239410184917522,-0.0214590222193457,0.0745921251056823,-0.0236537768301435,0.0499336533501341,0.0845145537902346,-0.0127394039474989,0.0262573178208888,-0.0307670301432133,-0.0529437498694391
"664.9",0.0581091273283324,0.0218193209751428,-0.167746107824878,-0.0615656570790534,-0.240580223175265,0.129997466709856,0.00816405981053342,0.0270909101914839,-0.0126863715021669,0.0385584767544461,0.0218131306717888,-0.0315122993449217,0.0400915774281003,0.00383007520103777,0.0058035375260253,-0.0197783717580229,0.0181232898324046,-0.0622905357191965
"669.0",0.0462011633289844,0.0305523666537516,-0.174853737106685,-0.082100120561038,-0.294624291067266,0.146756050213512,-0.00755217774111626,0.0261665697101598,0.0379648774199129,0.0195499017841127,-0.0076143207497785,-0.0249226813255315,0.04436511279881,-0.047329526173917,-0.0144965388351066,0.00640180256087275,0.00339359570587963,-0.0526075191548566
"673.6",0.0392688932129149,0.0394641140632764,-0.174859003880046,-0.0744114526703194,-0.301566480433616,0.165950918314968,-0.0138152101213477,0.0204801977829854,0.0288947047102813,0.0139550757334022,-0.0505948747007333,-0.0276330387406829,-0.0493756097170693,-0.11921643754543,-0.0169662866698146,-0.00029121300458678,-0.0222387598446028,-0.0717505220022046
"677.6",0.0424298752627671,0.0480307813525963,-0.163126149319929,-0.029298256898182,-0.247003646467587,0.154170571426586,-0.00370314090973451,0.0205500165170688,0.0159968147989675,0.00477585834166756,-0.105576587049778,0.00330403426981577,-0.0167076847714871,-0.0983869053395495,-0.0384954700114351,0.0261264318065533,-0.0202724823009325,0.00662988109739878
"681.5",0.0531223024904139,0.0492657602202354,-0.151924387639333,0.0174658701012975,-0.179238961335115,0.118687613687738,-0.0307369038236855,0.0308600044944565,0.080149999256799,0.0152299213137687,-0.160687263268038,0.0449252344207804,0.00127673132836769,-0.13394446951426,0.0369569309263375,-0.0101118274599546,0.0203021493118677,-0.0206695091259657
"685.5",0.0687225860132364,0.0546502616632648,-0.132857178955673,0.0745684019457941,-0.0904373387479044,0.0900032788986905,-0.00468725207070473,-0.00232315037822005,0.0215235479486557,0.0836864339115559,-0.152495297250607,0.048592161423452,-0.0766278679149141,-0.114739329650273,-0.00152110269788878,0.0366604034327837,0.0265810042137807,-0.014305289752276
"689.5",0.0864378772793645,0.0554855832256017,-0.106525050350426,0.121849884031042,-0.00164196548888824,0.0694820173007036,-0.0216515149268016,0.00995803283584279,0.0529173426464784,0.0520698915527573,-0.193814785478144,0.0855934437277889,-0.11405142435304,-0.0394891897010671,-0.0196503402564879,0.0253887262667945,-0.0237599602721661,0.0620287284331579
"693.3",0.101664720496311,0.0509014244823797,-0.0987846983227748,0.160290909418269,0.0708162926832478,0.0290551726135588,-0.0340948313886306,0.0294937901381732,0.0160432580505072,0.0354887430661264,-0.16058072610776,0.135211294261407,-0.105745546618331,0.0784251019747425,-0.000168849642559152,0.0224857164718317,0.0059504775137651,0.102435789255942
